time,heap,rss,score,score_debug,recent_feature,entire_feature,s_recent:heap,s_recent:rss,s_entire:heap,s_entire:rss
2025-08-25T18:34:45Z,59908096,145936384,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2025-08-25T18:34:50Z,76038144,145936384,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2025-08-25T18:34:55Z,63332352,134623232,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2025-08-25T18:35:00Z,64077824,134623232,0.063,0.052,0.0150,0.0000,0.0000,0.0500,0.0000,0.0000
2025-08-25T18:35:05Z,64438272,134623232,0.125,0.105,0.0300,0.0000,0.0000,0.1000,0.0000,0.0000
2025-08-25T18:35:10Z,64135168,163532800,0.187,0.158,0.0450,0.0000,0.0000,0.1500,0.0000,0.0000
2025-08-25T18:35:15Z,77053952,163532800,0.246,0.208,0.0593,0.0000,0.0000,0.1977,0.0000,0.0000
2025-08-25T18:35:20Z,77873152,163532800,0.301,0.255,0.0728,0.0000,0.0000,0.2427,0.0000,0.0000
2025-08-25T18:35:25Z,53338112,150290432,0.353,0.299,0.0856,0.0000,0.0000,0.2852,0.0000,0.0000
2025-08-25T18:35:30Z,54853632,150290432,0.402,0.342,0.0976,0.0000,0.0000,0.3254,0.0000,0.0000
2025-08-25T18:35:35Z,55066624,150290432,0.447,0.381,0.1090,0.0000,0.0000,0.3632,0.0000,0.0000
2025-08-25T18:35:40Z,69263360,150290432,0.490,0.419,0.1197,0.0000,0.0000,0.3990,0.0000,0.0000
2025-08-25T18:35:45Z,57966592,150290432,0.531,0.454,0.1298,0.0000,0.0000,0.4327,0.0000,0.0000
2025-08-25T18:35:50Z,58204160,150290432,0.569,0.488,0.1394,0.0000,0.0000,0.4645,0.0000,0.0000
2025-08-25T18:35:56Z,73793536,150290432,0.604,0.519,0.1484,0.0000,0.0000,0.4946,0.0000,0.0000
2025-08-25T18:36:01Z,75177984,150290432,0.638,0.549,0.1569,0.0000,0.0000,0.5230,0.0000,0.0000
2025-08-25T18:36:06Z,63569920,147869696,0.669,0.577,0.1649,0.0000,0.0000,0.5497,0.0000,0.0000
2025-08-25T18:36:11Z,64593920,147869696,0.633,0.545,0.1557,0.0000,0.0000,0.5189,0.0000,0.0000
2025-08-25T18:36:16Z,65536000,147869696,0.598,0.514,0.1469,0.0000,0.0000,0.4898,0.0000,0.0000
2025-08-25T18:36:21Z,54591488,147218432,0.566,0.485,0.1387,0.0000,0.0000,0.4623,0.0000,0.0000
2025-08-25T18:36:26Z,54714368,147218432,0.535,0.458,0.1309,0.0000,0.0000,0.4363,0.0000,0.0000
2025-08-25T18:36:31Z,67518464,147218432,0.506,0.432,0.1235,0.0000,0.0000,0.4118,0.0000,0.0000
2025-08-25T18:36:36Z,68657152,147218432,0.478,0.408,0.1166,0.0000,0.0000,0.3887,0.0000,0.0000
2025-08-25T18:36:41Z,69050368,147218432,0.452,0.385,0.1101,0.0000,0.0000,0.3669,0.0000,0.0000
2025-08-25T18:36:46Z,56549376,147218432,0.427,0.364,0.1039,0.0000,0.0000,0.3463,0.0000,0.0000
2025-08-25T18:36:51Z,57270272,147218432,0.403,0.343,0.0981,0.0000,0.0000,0.3269,0.0000,0.0000
2025-08-25T18:36:56Z,72540160,147218432,0.381,0.324,0.0926,0.0000,0.0000,0.3085,0.0000,0.0000
2025-08-25T18:37:01Z,60833792,147218432,0.360,0.306,0.0874,0.0000,0.0000,0.2912,0.0000,0.0000
2025-08-25T18:37:06Z,73441280,147218432,0.340,0.289,0.0825,0.0000,0.0000,0.2749,0.0000,0.0000
2025-08-25T18:37:11Z,74104832,147218432,0.322,0.272,0.0778,0.0000,0.0000,0.2594,0.0000,0.0000
2025-08-25T18:37:16Z,61030400,143679488,0.304,0.257,0.0735,0.0000,0.0000,0.2449,0.0000,0.0000
2025-08-25T18:37:21Z,61292544,143679488,0.287,0.243,0.0693,0.0000,0.0000,0.2311,0.0000,0.0000
2025-08-25T18:37:26Z,55451648,143679488,0.271,0.229,0.0654,0.0000,0.0000,0.2182,0.0000,0.0000
2025-08-25T18:37:31Z,55631872,143679488,0.256,0.216,0.0618,0.0000,0.0000,0.2059,0.0000,0.0000
2025-08-25T18:37:36Z,55869440,143679488,0.242,0.204,0.0583,0.0000,0.0000,0.1944,0.0000,0.0000
2025-08-25T18:37:41Z,69885952,143679488,0.228,0.193,0.0550,0.0000,0.0000,0.1834,0.0000,0.0000
2025-08-25T18:37:46Z,70754304,143679488,0.216,0.182,0.0519,0.0000,0.0000,0.1732,0.0000,0.0000
2025-08-25T18:37:51Z,62013440,146468864,0.204,0.172,0.0490,0.0000,0.0000,0.1634,0.0000,0.0000
2025-08-25T18:37:56Z,75513856,146735104,0.192,0.162,0.0463,0.0000,0.0000,0.1543,0.0000,0.0000
2025-08-25T18:38:01Z,76939264,146735104,0.182,0.153,0.0437,0.0000,0.0000,0.1456,0.0000,0.0000
2025-08-25T18:38:06Z,77578240,146735104,0.172,0.144,0.0412,0.0000,0.0000,0.1374,0.0000,0.0000
2025-08-25T18:38:11Z,63201280,148086784,0.162,0.136,0.0389,0.0000,0.0000,0.1297,0.0000,0.0000
2025-08-25T18:38:16Z,63922176,148086784,0.153,0.129,0.0367,0.0000,0.0000,0.1224,0.0000,0.0000
2025-08-25T18:38:21Z,55631872,147644416,0.145,0.121,0.0347,0.0000,0.0000,0.1156,0.0000,0.0000
2025-08-25T18:38:26Z,55762944,147644416,0.137,0.115,0.0327,0.0000,0.0000,0.1091,0.0000,0.0000
2025-08-25T18:38:31Z,68886528,147644416,0.129,0.108,0.0309,0.0000,0.0000,0.1030,0.0000,0.0000
2025-08-25T18:38:36Z,69918720,147644416,0.122,0.102,0.0292,0.0000,0.0000,0.0972,0.0000,0.0000
2025-08-25T18:38:41Z,58146816,147910656,0.115,0.096,0.0275,0.0000,0.0000,0.0917,0.0000,0.0000
2025-08-25T18:38:46Z,58318848,147910656,0.108,0.091,0.0260,0.0000,0.0000,0.0866,0.0000,0.0000
2025-08-25T18:38:51Z,58515456,147910656,0.102,0.086,0.0245,0.0000,0.0000,0.0817,0.0000,0.0000
2025-08-25T18:38:56Z,72376320,147910656,0.097,0.081,0.0231,0.0000,0.0000,0.0771,0.0000,0.0000
2025-08-25T18:39:01Z,73490432,147910656,0.091,0.076,0.0218,0.0000,0.0000,0.0728,0.0000,0.0000
2025-08-25T18:39:06Z,60227584,146202624,0.086,0.072,0.0206,0.0000,0.0000,0.0687,0.0000,0.0000
2025-08-25T18:39:11Z,74768384,146202624,0.081,0.068,0.0195,0.0000,0.0000,0.0649,0.0000,0.0000
2025-08-25T18:39:16Z,75825152,146202624,0.077,0.064,0.0184,0.0000,0.0000,0.0612,0.0000,0.0000
2025-08-25T18:39:21Z,76685312,146202624,0.073,0.061,0.0173,0.0000,0.0000,0.0578,0.0000,0.0000
2025-08-25T18:39:26Z,64954368,148168704,0.068,0.057,0.0164,0.0000,0.0000,0.0545,0.0000,0.0000
2025-08-25T18:39:31Z,65896448,148168704,0.065,0.054,0.0154,0.0000,0.0000,0.0515,0.0000,0.0000
2025-08-25T18:39:36Z,66502656,160301056,0.061,0.051,0.0146,0.0000,0.0000,0.0486,0.0000,0.0000
2025-08-25T18:39:41Z,82345984,160301056,0.058,0.048,0.0138,0.0000,0.0000,0.0459,0.0000,0.0000
2025-08-25T18:39:46Z,52674560,160755712,0.054,0.045,0.0130,0.0000,0.0000,0.0433,0.0000,0.0000
2025-08-25T18:39:51Z,65896448,160755712,0.051,0.043,0.0123,0.0000,0.0000,0.0409,0.0000,0.0000
2025-08-25T18:39:56Z,66314240,160755712,0.048,0.040,0.0116,0.0000,0.0000,0.0386,0.0000,0.0000
2025-08-25T18:40:01Z,75997184,160755712,0.046,0.038,0.0109,0.0000,0.0000,0.0364,0.0000,0.0000
2025-08-25T18:40:06Z,58621952,161280000,0.043,0.036,0.0103,0.0000,0.0000,0.0344,0.0000,0.0000
2025-08-25T18:40:11Z,82436096,178532352,0.041,0.034,0.0097,0.0000,0.0000,0.0324,0.0000,0.0000
2025-08-25T18:40:16Z,83066880,178532352,0.038,0.032,0.0092,0.0000,0.0000,0.0306,0.0000,0.0000
2025-08-25T18:40:21Z,60424192,171237376,0.036,0.030,0.0087,0.0000,0.0000,0.0289,0.0000,0.0000
2025-08-25T18:40:26Z,76980224,173461504,0.034,0.029,0.0082,0.0000,0.0000,0.0273,0.0000,0.0000
2025-08-25T18:40:31Z,78200832,174538752,0.032,0.027,0.0077,0.0000,0.0000,0.0257,0.0000,0.0000
2025-08-25T18:40:36Z,63119360,157368320,0.031,0.026,0.0073,0.0000,0.0000,0.0243,0.0000,0.0000
2025-08-25T18:40:41Z,64069632,157368320,0.029,0.024,0.0069,0.0000,0.0000,0.0229,0.0000,0.0000
2025-08-25T18:40:46Z,52666368,150421504,0.027,0.023,0.0065,0.0000,0.0000,0.0216,0.0000,0.0000
2025-08-25T18:40:51Z,64741376,150421504,0.026,0.021,0.0061,0.0000,0.0000,0.0204,0.0000,0.0000
2025-08-25T18:40:56Z,67936256,150421504,0.024,0.020,0.0058,0.0000,0.0000,0.0193,0.0000,0.0000
2025-08-25T18:41:01Z,61104128,151769088,0.023,0.019,0.0055,0.0000,0.0000,0.0182,0.0000,0.0000
2025-08-25T18:41:06Z,62709760,151769088,0.022,0.018,0.0052,0.0000,0.0000,0.0172,0.0000,0.0000
2025-08-25T18:41:11Z,63725568,151769088,0.020,0.017,0.0049,0.0000,0.0000,0.0162,0.0000,0.0000
2025-08-25T18:41:16Z,80338944,155283456,0.019,0.016,0.0046,0.0000,0.0000,0.0153,0.0000,0.0000
2025-08-25T18:41:21Z,64823296,150507520,0.018,0.015,0.0043,0.0000,0.0000,0.0144,0.0000,0.0000
2025-08-25T18:41:26Z,58433536,150507520,0.017,0.014,0.0041,0.0000,0.0000,0.0136,0.0000,0.0000
2025-08-25T18:41:31Z,58892288,150507520,0.016,0.014,0.0039,0.0000,0.0000,0.0129,0.0000,0.0000
2025-08-25T18:41:36Z,72884224,150507520,0.015,0.013,0.0036,0.0000,0.0000,0.0121,0.0000,0.0000
2025-08-25T18:41:41Z,73555968,150507520,0.014,0.012,0.0034,0.0000,0.0000,0.0115,0.0000,0.0000
2025-08-25T18:41:46Z,61300736,155361280,0.014,0.011,0.0032,0.0000,0.0000,0.0108,0.0000,0.0000
2025-08-25T18:41:51Z,74768384,155361280,0.013,0.011,0.0031,0.0000,0.0000,0.0102,0.0000,0.0000
2025-08-25T18:41:56Z,57679872,157253632,0.012,0.010,0.0029,0.0000,0.0000,0.0096,0.0000,0.0000
2025-08-25T18:42:01Z,58056704,157253632,0.011,0.010,0.0027,0.0000,0.0000,0.0091,0.0000,0.0000
2025-08-25T18:42:06Z,73777152,157253632,0.011,0.009,0.0026,0.0000,0.0000,0.0086,0.0000,0.0000
2025-08-25T18:42:11Z,61235200,157253632,0.010,0.009,0.0024,0.0000,0.0000,0.0081,0.0000,0.0000
2025-08-25T18:42:16Z,62005248,157253632,0.010,0.008,0.0023,0.0000,0.0000,0.0077,0.0000,0.0000
2025-08-25T18:42:21Z,63021056,157253632,0.009,0.008,0.0022,0.0000,0.0000,0.0072,0.0000,0.0000
2025-08-25T18:42:26Z,52609024,147402752,0.009,0.007,0.0020,0.0000,0.0000,0.0068,0.0000,0.0000
2025-08-25T18:42:31Z,52797440,147402752,0.008,0.007,0.0019,0.0000,0.0000,0.0064,0.0000,0.0000
2025-08-25T18:42:36Z,65896448,147402752,0.008,0.006,0.0018,0.0000,0.0000,0.0061,0.0000,0.0000
2025-08-25T18:42:41Z,67330048,147402752,0.007,0.006,0.0017,0.0000,0.0000,0.0057,0.0000,0.0000
2025-08-25T18:42:46Z,57696256,148742144,0.007,0.006,0.0016,0.0000,0.0000,0.0054,0.0000,0.0000
2025-08-25T18:42:51Z,72318976,148742144,0.006,0.005,0.0015,0.0000,0.0000,0.0051,0.0000,0.0000
2025-08-25T18:42:56Z,72720384,148742144,0.006,0.005,0.0014,0.0000,0.0000,0.0048,0.0000,0.0000
2025-08-25T18:43:01Z,59457536,149901312,0.006,0.005,0.0014,0.0000,0.0000,0.0046,0.0000,0.0000
2025-08-25T18:43:06Z,52879360,149901312,0.005,0.005,0.0013,0.0000,0.0000,0.0043,0.0000,0.0000
2025-08-25T18:43:11Z,54009856,149901312,0.005,0.004,0.0012,0.0000,0.0000,0.0041,0.0000,0.0000
2025-08-25T18:43:16Z,54632448,149901312,0.005,0.004,0.0011,0.0000,0.0000,0.0038,0.0000,0.0000
2025-08-25T18:43:21Z,69410816,149901312,0.005,0.004,0.0011,0.0000,0.0000,0.0036,0.0000,0.0000
2025-08-25T18:43:26Z,60432384,149901312,0.004,0.004,0.0010,0.0000,0.0000,0.0034,0.0000,0.0000
2025-08-25T18:43:31Z,61366272,149901312,0.004,0.003,0.0010,0.0000,0.0000,0.0032,0.0000,0.0000
2025-08-25T18:43:36Z,78061568,149901312,0.067,0.056,0.0160,0.0000,0.0000,0.0532,0.0000,0.0000
2025-08-25T18:43:41Z,79708160,150704128,0.129,0.108,0.0310,0.0000,0.0000,0.1032,0.0000,0.0000
2025-08-25T18:43:46Z,62390272,156381184,0.191,0.161,0.0460,0.0000,0.0000,0.1532,0.0000,0.0000
2025-08-25T18:43:51Z,63250432,156381184,0.250,0.211,0.0602,0.0000,0.0000,0.2007,0.0000,0.0000
2025-08-25T18:43:56Z,53526528,152498176,0.305,0.258,0.0737,0.0000,0.0000,0.2456,0.0000,0.0000
